Prov/Terr,FSA,Employment Income #,Employment Income $,Pension Income #,Pension Income $,Investment Income #,Investment Income $,Self-employment Income #,Self-employment Income $,Benefits Income #,Benefits Income $,Other Income #,Other Income $,,,,,,,,,,,
59,V1C,13490 ,665468000 ,8230 ,230667000 ,6750 ,99689000 ,1900 ,34780000 ,6490 ,62113000 ,6510 ,58821000 ,,,,,,,,,,,
59,V1E,9360 ,412644000 ,7640 ,205946000 ,6640 ,117982000 ,2120 ,29117000 ,5660 ,49052000 ,6120 ,45130000 ,,,,,,,,,,,
59,V1G,8530 ,473435000 ,3170 ,70585000 ,3510 ,50102000 ,1600 ,18247000 ,3920 ,39384000 ,4020 ,33275000 ,,,,,,,,,,,
59,V1H,6000 ,276665000 ,6390 ,192846000 ,5120 ,129019000 ,1350 ,20690000 ,3450 ,30206000 ,4720 ,45522000 ,,,,,,,,,,,
59,V1J,15180 ,963011000 ,3440 ,76912000 ,5180 ,96500000 ,2020 ,28994000 ,5620 ,55703000 ,6420 ,53405000 ,,,,,,,,,,,
59,V1K,4290 ,193679000 ,3350 ,77893000 ,2060 ,27314000 ,640 ,7561000 ,3130 ,29515000 ,2890 ,18764000 ,,,,,,,,,,,
59,V1L,8760 ,361328000 ,5130 ,142369000 ,5740 ,114022000 ,2510 ,48303000 ,4700 ,45531000 ,5460 ,45277000 ,,,,,,,,,,,
59,V1M,16810 ,1020757000 ,7990 ,242761000 ,10370 ,230057000 ,3100 ,53695000 ,5500 ,49811000 ,8560 ,80893000 ,,,,,,,,,,,
59,V1N,6770 ,337961000 ,4180 ,114825000 ,3790 ,37786000 ,960 ,16310000 ,3350 ,30936000 ,3500 ,29547000 ,,,,,,,,,,,
59,V1P,5090 ,255819000 ,2120 ,56024000 ,2760 ,54913000 ,1190 ,18222000 ,2080 ,19801000 ,2880 ,26440000 ,,,,,,,,,,,
59,V1R,5250 ,231616000 ,3610 ,104610000 ,2560 ,20346000 ,540 ,8904000 ,2630 ,25894000 ,2530 ,26075000 ,,,,,,,,,,,
59,V1S,7250 ,427957000 ,3130 ,103146000 ,3750 ,56368000 ,900 ,20043000 ,2420 ,22017000 ,3750 ,30990000 ,,,,,,,,,,,
59,V1T,14010 ,580221000 ,10070 ,247787000 ,7280 ,81977000 ,2280 ,36912000 ,9940 ,94187000 ,8120 ,63652000 ,,,,,,,,,,,
59,V1V,12830 ,685400000 ,6340 ,206719000 ,8210 ,182071000 ,2430 ,50994000 ,4560 ,41272000 ,7800 ,67866000 ,,,,,,,,,,,
59,V1W,17350 ,954837000 ,12030 ,393107000 ,14250 ,466533000 ,4070 ,84801000 ,6800 ,59521000 ,12500 ,117991000 ,,,,,,,,,,,
59,V1X,18540 ,742978000 ,8570 ,197621000 ,7340 ,79574000 ,3140 ,42419000 ,10350 ,100487000 ,9720 ,69624000 ,,,,,,,,,,,
59,V1Y,19480 ,907909000 ,10730 ,284713000 ,11150 ,263239000 ,4140 ,81357000 ,10310 ,95608000 ,11890 ,96703000 ,,,,,,,,,,,
59,V1Z,7870 ,396137000 ,4450 ,119600000 ,4770 ,106210000 ,1680 ,32850000 ,3560 ,32618000 ,4870 ,48941000 ,,,,,,,,,,,
59,V2A,19020 ,812904000 ,15940 ,431082000 ,12210 ,195254000 ,3510 ,65492000 ,11990 ,108810000 ,11850 ,103927000 ,,,,,,,,,,,
59,V2B,19950 ,920675000 ,11480 ,288589000 ,8410 ,83323000 ,2510 ,36653000 ,11920 ,119559000 ,10360 ,79359000 ,,,,,,,,,,,
59,V2C,14040 ,691174000 ,7540 ,218082000 ,7270 ,129619000 ,2060 ,36777000 ,6430 ,62148000 ,7760 ,61617000 ,,,,,,,,,,,
59,V2E,9070 ,507985000 ,3640 ,115387000 ,4370 ,76574000 ,1080 ,22843000 ,3080 ,29062000 ,4470 ,37772000 ,,,,,,,,,,,
59,V2G,9110 ,460934000 ,5000 ,120298000 ,3600 ,44469000 ,1440 ,23199000 ,5200 ,49262000 ,4590 ,40258000 ,,,,,,,,,,,
59,V2H,3600 ,196404000 ,2640 ,86719000 ,2240 ,43290000 ,600 ,7559000 ,1670 ,15553000 ,2210 ,16275000 ,,,,,,,,,,,
59,V2J,10570 ,516492000 ,7130 ,166898000 ,4550 ,53309000 ,1910 ,15919000 ,7250 ,70810000 ,5810 ,50799000 ,,,,,,,,,,,
59,V2K,11660 ,698414000 ,4990 ,132343000 ,4550 ,71107000 ,1490 ,20859000 ,5050 ,48503000 ,4910 ,42969000 ,,,,,,,,,,,
59,V2L,4510 ,196913000 ,2790 ,63855000 ,1650 ,24231000 ,500 ,6874000 ,3800 ,42129000 ,2700 ,26451000 ,,,,,,,,,,,
59,V2M,12920 ,623802000 ,4970 ,132753000 ,4380 ,49054000 ,1410 ,19932000 ,6230 ,62931000 ,5440 ,44454000 ,,,,,,,,,,,
59,V2N,18870 ,1066396000 ,7530 ,204563000 ,7420 ,100380000 ,2580 ,41077000 ,7750 ,74983000 ,7840 ,70244000 ,,,,,,,,,,,
59,V2P,17610 ,750575000 ,10230 ,234023000 ,7530 ,110836000 ,3260 ,50895000 ,11020 ,109118000 ,8790 ,68712000 ,,,,,,,,,,,
59,V2R,25850 ,1283079000 ,15600 ,442380000 ,13700 ,202758000 ,4980 ,85565000 ,11460 ,105897000 ,12910 ,103424000 ,,,,,,,,,,,
59,V2S,25610 ,1187750000 ,12350 ,291955000 ,10850 ,158414000 ,4560 ,73135000 ,13020 ,121642000 ,12100 ,92237000 ,,,,,,,,,,,
59,V2T,31090 ,1161198000 ,13260 ,241019000 ,11540 ,149874000 ,6270 ,113174000 ,18220 ,180524000 ,15340 ,113512000 ,,,,,,,,,,,
59,V2V,17410 ,851898000 ,8100 ,185170000 ,6650 ,71346000 ,3110 ,47336000 ,9270 ,91370000 ,8460 ,68841000 ,,,,,,,,,,,
59,V2W,11760 ,704778000 ,3830 ,103227000 ,5350 ,78982000 ,2200 ,38041000 ,4160 ,40703000 ,5510 ,48251000 ,,,,,,,,,,,
59,V2X,25580 ,1327508000 ,12350 ,311722000 ,11160 ,109569000 ,4040 ,60518000 ,12400 ,123695000 ,12460 ,105867000 ,,,,,,,,,,,
59,V2Y,23560 ,1324090000 ,6550 ,163629000 ,11120 ,157569000 ,4310 ,76032000 ,8410 ,81481000 ,11170 ,94599000 ,,,,,,,,,,,
59,V2Z,7330 ,439654000 ,4810 ,130943000 ,5390 ,181788000 ,2030 ,29520000 ,3160 ,28557000 ,4590 ,39760000 ,,,,,,,,,,,
59,V3A,22900 ,1196051000 ,12050 ,316149000 ,11140 ,160989000 ,3810 ,58535000 ,10990 ,104459000 ,11130 ,92202000 ,,,,,,,,,,,
59,V3B,31880 ,1669312000 ,12600 ,291421000 ,17220 ,167717000 ,5790 ,83672000 ,13570 ,141433000 ,16770 ,145110000 ,,,,,,,,,,,
59,V3C,21450 ,1196682000 ,8440 ,222064000 ,11640 ,131066000 ,3650 ,59190000 ,8780 ,89600000 ,10880 ,98440000 ,,,,,,,,,,,
59,V3E,20990 ,1214781000 ,6870 ,148269000 ,13900 ,208278000 ,4300 ,67891000 ,7240 ,76314000 ,12250 ,114652000 ,,,,,,,,,,,
59,V3G,13860 ,774745000 ,5160 ,146871000 ,7400 ,200663000 ,2970 ,55251000 ,4520 ,42311000 ,6550 ,58113000 ,,,,,,,,,,,
59,V3H,20100 ,1374402000 ,7290 ,213888000 ,12720 ,286594000 ,3920 ,75101000 ,6260 ,63929000 ,10830 ,101941000 ,,,,,,,,,,,
59,V3J,23690 ,1268090000 ,8570 ,212351000 ,13780 ,181758000 ,4260 ,63545000 ,9390 ,96661000 ,12400 ,107331000 ,,,,,,,,,,,
59,V3K,16740 ,854026000 ,6430 ,146632000 ,9210 ,132089000 ,3010 ,44377000 ,7160 ,73565000 ,8810 ,77257000 ,,,,,,,,,,,
59,V3L,17040 ,985649000 ,6370 ,171161000 ,8610 ,116485000 ,2740 ,45918000 ,6820 ,69196000 ,8100 ,69149000 ,,,,,,,,,,,
59,V3M,27010 ,1399483000 ,9140 ,217345000 ,11960 ,122599000 ,4470 ,63862000 ,11560 ,120521000 ,12660 ,104772000 ,,,,,,,,,,,
59,V3N,22530 ,1113960000 ,7110 ,131712000 ,11590 ,106400000 ,3930 ,50642000 ,9790 ,104138000 ,11610 ,99539000 ,,,,,,,,,,,
59,V3R,33290 ,1364089000 ,11210 ,198528000 ,11410 ,96354000 ,5610 ,69118000 ,17690 ,194242000 ,16630 ,139303000 ,,,,,,,,,,,
59,V3S,58510 ,2847658000 ,18720 ,397585000 ,24630 ,301238000 ,10290 ,157797000 ,24570 ,251793000 ,27750 ,232849000 ,,,,,,,,,,,
59,V3T,26690 ,1052842000 ,6510 ,95228000 ,7610 ,46152000 ,4050 ,44427000 ,14230 ,157461000 ,13070 ,106003000 ,,,,,,,,,,,
59,V3V,31700 ,1129771000 ,8040 ,105961000 ,8940 ,68219000 ,5100 ,73229000 ,15000 ,160653000 ,14610 ,114844000 ,,,,,,,,,,,
59,V3W,57110 ,2087249000 ,16010 ,232004000 ,16900 ,152620000 ,9780 ,143639000 ,27240 ,287650000 ,27060 ,209875000 ,,,,,,,,,,,
59,V3X,18500 ,834493000 ,5370 ,105383000 ,7720 ,119529000 ,3420 ,54584000 ,7860 ,82297000 ,9370 ,78850000 ,,,,,,,,,,,
59,V3Y,10120 ,577285000 ,4720 ,128182000 ,5060 ,63061000 ,1680 ,27614000 ,4130 ,38810000 ,4890 ,42860000 ,,,,,,,,,,,
59,V3Z,17240 ,1097859000 ,6850 ,211485000 ,12540 ,362349000 ,4020 ,71722000 ,5440 ,53766000 ,10660 ,114306000 ,,,,,,,,,,,
59,V4A,16360 ,970860000 ,13340 ,447214000 ,15660 ,393646000 ,3930 ,67098000 ,6390 ,58046000 ,12420 ,124411000 ,,,,,,,,,,,
59,V4B,8580 ,495713000 ,8500 ,264121000 ,8190 ,217169000 ,2150 ,35001000 ,4370 ,38066000 ,6730 ,66861000 ,,,,,,,,,,,
59,V4C,27010 ,1202935000 ,9110 ,191283000 ,11010 ,107488000 ,4460 ,61683000 ,11820 ,121964000 ,12960 ,106374000 ,,,,,,,,,,,
59,V4E,6670 ,368898000 ,2740 ,81958000 ,4190 ,55756000 ,1190 ,19728000 ,2260 ,22543000 ,3570 ,32101000 ,,,,,,,,,,,
59,V4G,220 ,15902000 ,110 ,2497000 ,160 ,4327000 ,40 ,420000 ,60 ,623000 ,100 ,1028000 ,,,,,,,,,,,
59,V4K,13150 ,745453000 ,7320 ,227962000 ,8480 ,133543000 ,2360 ,38329000 ,4950 ,45972000 ,7390 ,67471000 ,,,,,,,,,,,
59,V4L,3700 ,247092000 ,3050 ,112817000 ,3310 ,99874000 ,770 ,13652000 ,1230 ,11307000 ,2580 ,29008000 ,,,,,,,,,,,
59,V4M,7420 ,480480000 ,4790 ,169363000 ,5890 ,165255000 ,1570 ,33034000 ,2510 ,23622000 ,4790 ,44959000 ,,,,,,,,,,,
59,V4N,45370 ,2315094000 ,14060 ,296662000 ,22440 ,322508000 ,8320 ,120396000 ,17830 ,181939000 ,23200 ,197002000 ,,,,,,,,,,,
59,V4P,5770 ,376786000 ,4110 ,140984000 ,5670 ,169313000 ,1350 ,24923000 ,2040 ,19528000 ,4370 ,42365000 ,,,,,,,,,,,
59,V4R,8430 ,519914000 ,3040 ,82103000 ,4280 ,64050000 ,1650 ,29722000 ,3060 ,30484000 ,4040 ,38123000 ,,,,,,,,,,,
59,V4S,3700 ,193238000 ,1690 ,40641000 ,1680 ,32689000 ,860 ,14065000 ,1710 ,17258000 ,1790 ,15661000 ,,,,,,,,,,,
59,V4T,14040 ,666164000 ,10340 ,304947000 ,8780 ,140238000 ,2570 ,42060000 ,7110 ,64446000 ,9210 ,81049000 ,,,,,,,,,,,
59,V4V,8590 ,432354000 ,5030 ,131745000 ,5090 ,110767000 ,1990 ,30758000 ,4140 ,37501000 ,5570 ,50288000 ,,,,,,,,,,,
59,V4W,10940 ,536560000 ,4710 ,108128000 ,4900 ,93471000 ,2220 ,27434000 ,4990 ,47893000 ,5430 ,41133000 ,,,,,,,,,,,
59,V4X,7430 ,363891000 ,2640 ,57422000 ,3680 ,101504000 ,2010 ,28302000 ,2840 ,28119000 ,3640 ,32652000 ,,,,,,,,,,,
59,V4Z,2550 ,136258000 ,1240 ,34063000 ,1440 ,30701000 ,680 ,10726000 ,940 ,9635000 ,1250 ,10609000 ,,,,,,,,,,,
59,V5A,12510 ,708142000 ,4990 ,128193000 ,8670 ,177498000 ,2470 ,42505000 ,4500 ,45943000 ,7310 ,70584000 ,,,,,,,,,,,
59,V5B,11770 ,645651000 ,4780 ,109474000 ,8220 ,137824000 ,2180 ,33191000 ,4860 ,50087000 ,6730 ,58147000 ,,,,,,,,,,,
59,V5C,18940 ,1122889000 ,7090 ,163958000 ,13080 ,213669000 ,3400 ,54417000 ,7530 ,75185000 ,10050 ,87403000 ,,,,,,,,,,,
59,V5E,13860 ,706440000 ,5700 ,113923000 ,8860 ,140222000 ,2720 ,36342000 ,6690 ,71441000 ,7960 ,73285000 ,,,,,,,,,,,
59,V5G,10870 ,543920000 ,4730 ,109281000 ,6950 ,105264000 ,1940 ,26986000 ,4910 ,51156000 ,6250 ,53261000 ,,,,,,,,,,,
59,V5H,21680 ,1024930000 ,7980 ,151136000 ,14120 ,170870000 ,4270 ,50000000 ,9470 ,99727000 ,12020 ,103682000 ,,,,,,,,,,,
59,V5J,12630 ,604106000 ,4440 ,91691000 ,7970 ,103930000 ,2490 ,32033000 ,5500 ,58125000 ,6990 ,61507000 ,,,,,,,,,,,
59,V5K,12370 ,661982000 ,4990 ,95469000 ,7690 ,92536000 ,2420 ,41922000 ,6340 ,65775000 ,6740 ,61180000 ,,,,,,,,,,,
59,V5L,10610 ,598758000 ,3080 ,61815000 ,4980 ,82943000 ,2630 ,46297000 ,5470 ,60851000 ,5400 ,45962000 ,,,,,,,,,,,
59,V5M,12390 ,539560000 ,5340 ,87481000 ,7460 ,74497000 ,2140 ,26849000 ,7200 ,76987000 ,6930 ,61933000 ,,,,,,,,,,,
59,V5N,19880 ,1018218000 ,6350 ,106636000 ,9940 ,114631000 ,3920 ,63632000 ,10110 ,109052000 ,10070 ,87387000 ,,,,,,,,,,,
59,V5P,17550 ,749794000 ,7250 ,115935000 ,10260 ,112743000 ,3280 ,35079000 ,9660 ,104386000 ,10120 ,88221000 ,,,,,,,,,,,
59,V5R,28140 ,1210354000 ,9310 ,138440000 ,13850 ,107954000 ,4780 ,51839000 ,14370 ,153226000 ,14400 ,123140000 ,,,,,,,,,,,
59,V5S,16600 ,813221000 ,7090 ,146917000 ,10220 ,123516000 ,3090 ,47129000 ,7840 ,83229000 ,9200 ,80106000 ,,,,,,,,,,,
59,V5T,15250 ,976291000 ,3140 ,61831000 ,7240 ,110690000 ,3450 ,68510000 ,6010 ,64723000 ,6920 ,56759000 ,,,,,,,,,,,
59,V5V,13540 ,848669000 ,4270 ,84458000 ,8070 ,142828000 ,2800 ,61611000 ,5540 ,55876000 ,6890 ,56312000 ,,,,,,,,,,,
59,V5W,11650 ,579446000 ,4180 ,79797000 ,6640 ,103451000 ,2310 ,37762000 ,5310 ,55629000 ,6180 ,54570000 ,,,,,,,,,,,
59,V5X,17950 ,745880000 ,5770 ,92905000 ,8590 ,90403000 ,3320 ,41380000 ,8570 ,91261000 ,9150 ,75233000 ,,,,,,,,,,,
59,V5Y,10250 ,780159000 ,2960 ,86144000 ,7840 ,227625000 ,2450 ,71398000 ,3090 ,31689000 ,5780 ,60271000 ,,,,,,,,,,,
59,V5Z,12860 ,912289000 ,5240 ,156017000 ,10230 ,295655000 ,3060 ,69649000 ,4180 ,43154000 ,7710 ,83895000 ,,,,,,,,,,,
59,V6A,8960 ,527430000 ,5330 ,72052000 ,5100 ,126027000 ,1960 ,42066000 ,9400 ,119127000 ,6140 ,61262000 ,,,,,,,,,,,
59,V6B,18940 ,1497412000 ,4240 ,112917000 ,11810 ,344127000 ,3860 ,78743000 ,6820 ,77531000 ,9650 ,102914000 ,,,,,,,,,,,
59,V6C,2290 ,269882000 ,3140 ,96995000 ,4800 ,425666000 ,570 ,29958000 ,2580 ,27668000 ,2260 ,60585000 ,,,,,,,,,,,
59,V6E,16780 ,1107005000 ,5060 ,139544000 ,9550 ,389708000 ,3660 ,70883000 ,6410 ,67235000 ,8440 ,93826000 ,,,,,,,,,,,
59,V6G,15530 ,959649000 ,5890 ,170089000 ,9010 ,212087000 ,3550 ,67101000 ,6450 ,66021000 ,8150 ,80922000 ,,,,,,,,,,,
59,V6H,11590 ,945925000 ,4600 ,156685000 ,9210 ,527486000 ,3020 ,92074000 ,3290 ,32438000 ,6870 ,87834000 ,,,,,,,,,,,
59,V6J,12690 ,971509000 ,4960 ,182077000 ,9760 ,438013000 ,3360 ,80527000 ,3830 ,38357000 ,7630 ,81376000 ,,,,,,,,,,,
59,V6K,14370 ,1061342000 ,4760 ,161999000 ,10100 ,295576000 ,3620 ,88283000 ,4050 ,38972000 ,7750 ,77483000 ,,,,,,,,,,,
59,V6L,4310 ,337059000 ,2250 ,75981000 ,5340 ,237429000 ,1140 ,30255000 ,1110 ,10909000 ,3670 ,37722000 ,,,,,,,,,,,
59,V6M,7250 ,455233000 ,4090 ,139214000 ,8040 ,391785000 ,1950 ,36815000 ,2180 ,21133000 ,5890 ,67337000 ,,,,,,,,,,,
59,V6N,5960 ,510949000 ,2830 ,114810000 ,6680 ,419685000 ,1700 ,43035000 ,1370 ,13792000 ,5120 ,78591000 ,,,,,,,,,,,
59,V6P,16200 ,869133000 ,6260 ,153103000 ,12700 ,401388000 ,3600 ,60626000 ,6230 ,66966000 ,10160 ,98272000 ,,,,,,,,,,,
59,V6R,8840 ,711105000 ,4010 ,155236000 ,8230 ,448427000 ,2370 ,74642000 ,2270 ,22992000 ,6180 ,72851000 ,,,,,,,,,,,
59,V6S,6170 ,441259000 ,2130 ,83671000 ,6120 ,184432000 ,1470 ,36649000 ,1130 ,11435000 ,4500 ,41042000 ,,,,,,,,,,,
59,V6T,6030 ,281713000 ,1420 ,60162000 ,4320 ,199449000 ,1080 ,6056000 ,840 ,8401000 ,3320 ,33578000 ,,,,,,,,,,,
59,V6V,6580 ,316622000 ,2350 ,37441000 ,3570 ,44796000 ,1160 ,15833000 ,2930 ,30703000 ,3660 ,32553000 ,,,,,,,,,,,
59,V6W,1250 ,60460000 ,470 ,9440000 ,760 ,15436000 ,310 ,3189000 ,550 ,5592000 ,690 ,6454000 ,,,,,,,,,,,
59,V6X,21410 ,925556000 ,7620 ,108938000 ,14370 ,172447000 ,4570 ,51976000 ,9970 ,108413000 ,12880 ,116296000 ,,,,,,,,,,,
59,V6Y,24160 ,1052270000 ,11010 ,171651000 ,18040 ,199895000 ,5250 ,56032000 ,12620 ,138322000 ,15290 ,138242000 ,,,,,,,,,,,
59,V6Z,10530 ,830212000 ,3510 ,107782000 ,8060 ,300840000 ,2520 ,66054000 ,3610 ,40044000 ,6230 ,68204000 ,,,,,,,,,,,
59,V7A,13620 ,611467000 ,5900 ,125124000 ,9690 ,147878000 ,2900 ,33702000 ,6040 ,63621000 ,8400 ,77499000 ,,,,,,,,,,,
59,V7B,500 ,29938000 ,170 ,4557000 ,290 ,3434000 ,110 ,1884000 ,160 ,1629000 ,280 ,2639000 ,,,,,,,,,,,
59,V7C,19230 ,898745000 ,8790 ,189761000 ,16670 ,271920000 ,4400 ,56140000 ,8200 ,89135000 ,13320 ,123406000 ,,,,,,,,,,,
59,V7E,18480 ,1058619000 ,9730 ,264892000 ,15940 ,253401000 ,3770 ,63924000 ,6880 ,69468000 ,12160 ,108294000 ,,,,,,,,,,,
59,V7G,6420 ,510041000 ,2960 ,103410000 ,5060 ,191152000 ,1420 ,38068000 ,1730 ,16490000 ,4000 ,47485000 ,,,,,,,,,,,
59,V7H,6290 ,457951000 ,3070 ,103526000 ,4680 ,117129000 ,1250 ,29417000 ,1980 ,19417000 ,3760 ,38612000 ,,,,,,,,,,,
59,V7J,8970 ,575205000 ,3570 ,104797000 ,5470 ,104621000 ,1870 ,35370000 ,3170 ,30872000 ,4880 ,51260000 ,,,,,,,,,,,
59,V7K,6710 ,520773000 ,2480 ,77974000 ,4760 ,105050000 ,1370 ,35897000 ,1810 ,18294000 ,3770 ,47537000 ,,,,,,,,,,,
59,V7L,14970 ,954209000 ,5750 ,162064000 ,9040 ,194142000 ,3310 ,69671000 ,5710 ,57306000 ,8070 ,75392000 ,,,,,,,,,,,
59,V7M,12400 ,754756000 ,5180 ,141029000 ,7490 ,131008000 ,2660 ,49743000 ,5210 ,53213000 ,6880 ,69124000 ,,,,,,,,,,,
59,V7N,7690 ,554778000 ,3530 ,117367000 ,6210 ,173492000 ,1890 ,51094000 ,2490 ,24619000 ,5130 ,61595000 ,,,,,,,,,,,
59,V7P,6820 ,392637000 ,2880 ,71691000 ,4200 ,95453000 ,1550 ,30473000 ,3140 ,33338000 ,4120 ,40969000 ,,,,,,,,,,,
59,V7R,7340 ,682088000 ,3410 ,125767000 ,7120 ,278278000 ,1840 ,65908000 ,1860 ,18041000 ,5480 ,67516000 ,,,,,,,,,,,
59,V7S,4040 ,305690000 ,2440 ,81000000 ,5340 ,378720000 ,1310 ,30781000 ,1120 ,12222000 ,4080 ,51541000 ,,,,,,,,,,,
59,V7T,3870 ,244832000 ,2940 ,96050000 ,4440 ,211683000 ,1210 ,33236000 ,1510 ,15534000 ,3560 ,46164000 ,,,,,,,,,,,
59,V7V,5790 ,547582000 ,5200 ,196290000 ,8030 ,582863000 ,1820 ,111721000 ,1970 ,18244000 ,5920 ,84555000 ,,,,,,,,,,,
59,V7W,3740 ,428808000 ,2350 ,97075000 ,4310 ,295960000 ,1040 ,40751000 ,860 ,8334000 ,3220 ,54908000 ,,,,,,,,,,,
59,V7X,160 ,31736000 ,120 ,3690000 ,190 ,15524000 ,40 ,2825000 ,50 ,382000 ,100 ,2248000 ,,,,,,,,,,,
59,V7Y,150 ,27290000 ,170 ,5511000 ,290 ,26257000 ,30 ,-868000 ,30 ,268000 ,180 ,9285000 ,,,,,,,,,,,
59,V7Z,50 ,1305000 ,30 ,609000 ,20 ,367000 ,10 ,105000 ,20 ,195000 ,20 ,150000 ,,,,,,,,,,,
59,V8A,7820 ,318386000 ,7590 ,201895000 ,5140 ,57111000 ,1820 ,30159000 ,5480 ,55002000 ,5380 ,46687000 ,,,,,,,,,,,
59,V8B,7790 ,438440000 ,2180 ,60120000 ,3830 ,71931000 ,1790 ,39307000 ,3240 ,32160000 ,3800 ,32704000 ,,,,,,,,,,,
59,V8C,4650 ,289582000 ,2280 ,76811000 ,2050 ,19373000 ,360 ,4881000 ,1600 ,15412000 ,2260 ,14742000 ,,,,,,,,,,,
59,V8E,7770 ,317767000 ,960 ,32326000 ,2790 ,79315000 ,1420 ,30451000 ,3610 ,34357000 ,3520 ,31766000 ,,,,,,,,,,,
59,V8G,10420 ,542938000 ,4460 ,110733000 ,3780 ,59326000 ,1260 ,23029000 ,5030 ,50109000 ,4450 ,32995000 ,,,,,,,,,,,
59,V8J,6380 ,379621000 ,2780 ,66341000 ,2310 ,22942000 ,970 ,19551000 ,3350 ,33933000 ,2820 ,25136000 ,,,,,,,,,,,
59,V8K,4360 ,182962000 ,4440 ,141572000 ,4370 ,112784000 ,2270 ,39421000 ,2250 ,19413000 ,4220 ,66663000 ,,,,,,,,,,,
59,V8L,10760 ,566571000 ,11340 ,421175000 ,10470 ,263855000 ,2280 ,41164000 ,4340 ,36686000 ,8320 ,66259000 ,,,,,,,,,,,
59,V8M,7950 ,421993000 ,5990 ,194209000 ,5560 ,109502000 ,1610 ,26193000 ,3300 ,28761000 ,5110 ,37975000 ,,,,,,,,,,,
59,V8N,12100 ,630643000 ,7270 ,296889000 ,9920 ,315343000 ,2410 ,47019000 ,3920 ,37955000 ,7900 ,70157000 ,,,,,,,,,,,
59,V8P,8840 ,453444000 ,5340 ,183739000 ,6410 ,105536000 ,1700 ,36095000 ,3080 ,28178000 ,5210 ,43653000 ,,,,,,,,,,,
59,V8R,12080 ,684963000 ,6610 ,221462000 ,8090 ,216582000 ,2490 ,53595000 ,4320 ,40675000 ,7040 ,63466000 ,,,,,,,,,,,
59,V8S,7570 ,475479000 ,5920 ,239663000 ,7180 ,239788000 ,1980 ,46475000 ,2310 ,20394000 ,5710 ,53683000 ,,,,,,,,,,,
59,V8T,10780 ,482806000 ,4370 ,112039000 ,4670 ,68624000 ,1970 ,33004000 ,5620 ,59554000 ,5440 ,46317000 ,,,,,,,,,,,
59,V8V,13600 ,675563000 ,9720 ,334057000 ,9850 ,208501000 ,2990 ,59035000 ,6170 ,59238000 ,8610 ,76045000 ,,,,,,,,,,,
59,V8W,4250 ,260583000 ,2420 ,70025000 ,3220 ,142995000 ,850 ,19391000 ,2020 ,21380000 ,2720 ,27215000 ,,,,,,,,,,,
59,V8X,12790 ,666696000 ,6580 ,212749000 ,7970 ,181769000 ,2310 ,43108000 ,4770 ,46204000 ,6990 ,56277000 ,,,,,,,,,,,
59,V8Y,4670 ,287201000 ,3940 ,159155000 ,4850 ,156230000 ,1060 ,22683000 ,1340 ,12237000 ,3600 ,36689000 ,,,,,,,,,,,
59,V8Z,17260 ,853318000 ,8200 ,252378000 ,9390 ,115114000 ,2950 ,53658000 ,6600 ,64517000 ,9010 ,71334000 ,,,,,,,,,,,
59,V9A,20220 ,1004345000 ,11040 ,330207000 ,10180 ,120137000 ,3470 ,57286000 ,9180 ,90770000 ,10140 ,84097000 ,,,,,,,,,,,
59,V9B,27690 ,1437685000 ,12140 ,349287000 ,12440 ,177871000 ,4240 ,75068000 ,10600 ,101631000 ,13200 ,110920000 ,,,,,,,,,,,
59,V9C,13950 ,757625000 ,6510 ,208292000 ,7270 ,115339000 ,2340 ,39937000 ,4750 ,46144000 ,6670 ,59488000 ,,,,,,,,,,,
59,V9E,2570 ,147366000 ,1690 ,56041000 ,2070 ,67022000 ,740 ,12603000 ,800 ,7110000 ,1770 ,14740000 ,,,,,,,,,,,
59,V9G,6810 ,318864000 ,6130 ,175586000 ,4520 ,61095000 ,1370 ,18592000 ,3910 ,35556000 ,4480 ,39187000 ,,,,,,,,,,,
59,V9H,4760 ,247493000 ,3390 ,95464000 ,2810 ,47409000 ,750 ,12820000 ,2390 ,23279000 ,2700 ,23918000 ,,,,,,,,,,,
59,V9J,4120 ,196995000 ,3360 ,93678000 ,3040 ,48290000 ,1300 ,16971000 ,2180 ,20456000 ,2720 ,22252000 ,,,,,,,,,,,
59,V9K,5930 ,244796000 ,8750 ,288406000 ,6770 ,101209000 ,1830 ,28493000 ,3800 ,33009000 ,5650 ,49690000 ,,,,,,,,,,,
59,V9L,15880 ,703040000 ,11980 ,325177000 ,9430 ,134214000 ,3570 ,55167000 ,10110 ,99029000 ,10010 ,80403000 ,,,,,,,,,,,
59,V9M,7780 ,354089000 ,7610 ,253919000 ,6240 ,96402000 ,1650 ,34232000 ,3670 ,32666000 ,5420 ,43138000 ,,,,,,,,,,,
59,V9N,15020 ,642123000 ,12250 ,367492000 ,9340 ,121825000 ,3000 ,56544000 ,8690 ,84969000 ,9270 ,74806000 ,,,,,,,,,,,
59,V9P,10660 ,471477000 ,14410 ,472874000 ,10870 ,177460000 ,2660 ,45123000 ,6510 ,55375000 ,9020 ,78840000 ,,,,,,,,,,,
59,V9R,15370 ,657472000 ,9080 ,225469000 ,7860 ,136031000 ,2870 ,45255000 ,9450 ,96529000 ,8940 ,73790000 ,,,,,,,,,,,
59,V9S,8110 ,348895000 ,5210 ,134401000 ,3990 ,48316000 ,1400 ,20837000 ,5050 ,53119000 ,4500 ,34957000 ,,,,,,,,,,,
